Time;Value
4739;18160,161832
4740;14968,051412
4741;16920,131216
4742;18100,408492
4743;16575,530728
4744;17876,871476
4745;15428,587116
4746;14367,083912
4747;17298,156944
4748;14960,038512
4749;16122,778984
4750;15965,314052
4751;14234,939744
4752;15838,29814
4753;17955,901564
4754;16838,674364
4755;17895,232464
4756;15696,904796
4757;14566,399076
4758;13749,67852
4759;17596,053672
4760;17501,455664
4761;15218,923864
4762;17197,05704
4763;14700,786856
4764;15933,949272
4765;15445,89498
4766;16926,541536
4767;16859,37054
4768;15537,24204
4769;18169,273644
4770;14351,653356
4771;16220,994244
4772;18104,80414
4773;17854,481144
4774;16018,70286
4775;17840,927896
4776;16174,38206
4777;16722,601784
4778;13911,905404
4779;15658,854968
4780;17637,812328
4781;15689,71608
4782;13756,08884
4783;14377,248848
4784;15490,950372
4785;15588,387236
4786;14058,97646
4787;16042,833136
4788;15971,724372
4789;15867,968764
4790;16971,78008
4791;16087,796952
4792;14141,806952
4793;14175,04904
4794;14395,06038
4795;18064,327548
4796;18038,228388
4797;17135,975848
4798;14377,935668
4799;16167,330708
4800;16817,199792
4801;15822,913372
4802;15497,269116
4803;15105,91908
4804;15507,525628
4805;18059,47402
4806;14445,289816
4807;16299,016996
4808;15673,552916
4809;17312,90068
4810;15457,204616
4811;17289,503012
4812;14390,847884
4813;16406,023552
4814;18273,395556
4815;15548,139584
4816;15199,189236
4817;16556,208192
4818;17525,036484
4819;14081,962036
4820;15123,31852
4821;14620,062612
4822;14624,046168
4823;17984,427488
4824;14933,893564
4825;16579,010616
4826;15815,587292
4827;17666,1551
4828;17195,820764
4829;16269,575312
4830;18117,899508
4831;17353,606212
4832;16081,020328
4833;16059,774696
4834;17156,809388
4835;15551,298956
4836;13928,801176
4837;16965,36976
4838;17184,92322
4839;15746,630564
4840;14879,451632
4841;16075,159464
4842;14105,68022
4843;16973,977904
4844;14147,164148
4845;17997,477068
4846;15433,30328
4847;16050,9834
4848;14216,807696
4849;17162,075008
4850;16601,492524
4851;15218,374408
4852;17926,139364
4853;14032,373632
4854;14780,412188
4855;15933,491392
4856;14935,221416
4857;15827,99584
4858;13908,425516
4859;17243,669224
4860;15980,24094
4861;15094,334716
4862;17418,396232
4863;17719,131816
4864;17510,155384
4865;16418,798404
4866;14944,836896
4867;16646,273188
4868;17564,368376
4869;16458,4966
4870;15355,738408
4871;16549,019476
4872;17686,484972
4873;15514,760132
4874;17517,664616
4875;17363,313268
4876;14250,782392
4877;15965,222476
4878;17573,66334
4879;15251,570708
4880;14882,061548
4881;18079,803892
4882;17185,701616
4883;13770,099968
4884;17983,282788
4885;16635,879312
4886;17742,62106
4887;15785,046696
4888;15015,762508
4889;14959,717996
4890;14352,431752
4891;16415,959548
4892;16793,344244
4893;18256,408208
4894;18081,543836
4895;18100,271128
4896;16971,963232
4897;14701,748404
4898;17778,976732
4899;16043,519956
4900;16788,994384
4901;17102,230092
4902;16801,815024
4903;16073,465308
4904;15542,7366
4905;13788,82726
4906;15847,089436
4907;16147,733444
4908;14829,863228
4909;15732,253132
4910;15419,109
4911;17285,19894
4912;16569,5325
4913;16972,00902
4914;16098,007676
4915;16215,637048
4916;16223,787312
4917;17384,650476
4918;18051,00324
4919;14610,676072
4920;16991,331556
4921;17474,9902
4922;15366,91068
4923;16341,05038
4924;15842,464848
4925;17254,933072
4926;18070,875232
4927;17745,276764
4928;15748,416296
4929;17732,5477
4930;14127,750036
4931;17864,1882
4932;16501,399956
4933;15266,543384
4934;16777,730536
4935;16094,985668
4936;15014,34308
4937;14848,636308
4938;16542,563368
4939;17930,80974
4940;14525,144088
4941;15331,287616
4942;14691,53768
4943;17598,663588
4944;17855,763208
4945;15382,432812
4946;18161,627048
4947;18136,489436
4948;15894,754744
4949;15602,261
4950;15612,883816
4951;17902,466968
4952;14965,899376
4953;16904,70066
4954;17367,342612
4955;17629,204184
4956;15471,719412
4957;14197,164644
4958;13967,40046
4959;16602,95774
4960;14033,152028
4961;16417,012672
4962;14135,717148
4963;15412,46974
4964;15340,903096
4965;15870,075012
4966;14520,153196
4967;15039,343328
4968;13930,632696
4969;13739,37622
4970;14937,64818
4971;15111,551004
4972;14578,487108
4973;13856,547712
4974;13821,886196
4975;15396,44394
4976;16519,806732
4977;16083,401304
4978;16800,441384
4979;14196,386248
4980;17408,506024
4981;18249,540008
4982;15586,876232
4983;13882,509508
4984;15856,063884
4985;14540,43728
4986;16634,643036
4987;17911,899296
4988;16214,400772
4989;17463,680564
4990;14359,666256
4991;14553,578436
4992;14617,59006
4993;18254,75984
4994;17634,057712
4995;16423,331416
4996;14931,970468
4997;17594,26794
4998;15994,114704
4999;15722,088196
5000;14598,679616
5001;16858,637932
5002;17942,210952
5003;15891,778524
5004;14400,967032
5005;14237,687024
5006;17060,37986
5007;14845,751664
5008;16819,168676
5009;15707,252884
5010;14845,797452
5011;17703,47232
5012;15711,877472
5013;18086,168424
5014;17509,651716
5015;14098,766232
5016;14566,490652
5017;13989,60764
5018;17871,560068
5019;14536,865816
5020;17550,586188
5021;14923,408112
5022;17140,142556
5023;14782,106344
5024;17694,909964
5025;14120,423956
5026;14230,315156
5027;14638,927268
5028;14537,69
5029;15713,708992
5030;14200,827684
5031;17240,738792
5032;13825,640812
5033;14814,753188
5034;17912,906632
5035;14286,222304
5036;14043,729056
5037;18010,297708
5038;17796,696688
5039;15354,77686
5040;15795,25742
5041;15525,291372
5042;14829,13062
5043;14243,5021
5044;16354,283112
5045;14971,348148
5046;17156,900964
5047;14846,621636
5048;14481,462336
5049;17271,645692
5050;15593,240764
5051;14678,762828
5052;18037,862084
5053;15193,648888
5054;16486,65622
5055;17990,425716
5056;18033,695376
5057;16896,45882
5058;16512,022772
5059;14016,897288
5060;13743,771868
5061;16157,852592
5062;14044,461664
5063;14841,813896
5064;15242,8252
5065;15920,212872
5066;17614,231508
5067;14633,524284
5068;13909,661792
5069;16959,829412
5070;13791,437176
5071;14871,392944
5072;14508,065164
5073;16253,183208
5074;17056,808396
5075;15761,694816
5076;13830,677492
5077;16633,040456
5078;16743,023232
5079;16459,961816
5080;15278,722992
5081;17698,89352
5082;13893,819144
5083;15581,19852
5084;13856,868228
5085;17837,264856
5086;17518,03092
5087;16947,146136
5088;16643,25118
5089;18237,635128
5090;14567,68114
5091;15462,424448
5092;15234,629148
5093;17516,153612
5094;15347,359204
5095;17952,604828
5096;15217,229708
5097;18302,470936
5098;17315,8769
5099;14170,424452
5100;15672,270852
5101;16259,730892
5102;14673,359844
5103;15836,787136
5104;17216,608516
5105;14458,24782
5106;13907,051876
5107;15521,033088
5108;16452,040492
5109;14461,361404
5110;17896,148224
5111;15137,05492
5112;13889,835588
5113;13788,460956
5114;17053,374296
5115;14360,078348
5116;16000,38766
5117;16778,417356
5118;14721,345668
5119;15720,714556
5120;16717,381952
5121;14403,439584
5122;16305,427316
5123;13987,180876
5124;16128,502484
5125;16644,212728
5126;17951,918008
5127;15307,111552
5128;14642,178216
5129;17419,403568
5130;14280,81932
5131;13843,360768
5132;17632,317768
5133;16308,952992
5134;14524,045176
5135;17334,146312
5136;16761,887888
5137;16372,232008
5138;16679,744216
5139;17713,77462
5140;17666,61298
5141;15733,397832
5142;14231,505644
5143;15918,289776
5144;14077,841116
5145;17745,82622
5146;15308,943072
5147;15182,568192
5148;14199,179316
5149;14723,680856
5150;15688,57138
5151;16753,966564
5152;17317,47948
5153;15331,516556
5154;15768,2425
5155;15005,231268
5156;18269,503576
5157;14422,53318
5158;18023,484652
5159;14308,795788
5160;14821,529812
5161;16915,094536
5162;14615,209084
5163;17347,836924
5164;13916,896296
5165;17789,187456
5166;15819,891364
5167;15896,082596
5168;17579,61578
5169;18034,382196
5170;15913,344672
5171;17943,355652
5172;13835,07314
5173;15322,771048
5174;16369,301576
5175;14720,338332
5176;13908,33394
5177;14123,53754
5178;18224,493972
5179;16697,830476
5180;15071,623868
5181;16505,704028
5182;14844,332236
5183;18233,651572
5184;15467,1864
5185;15842,052756
5186;14841,081288
5187;16037,201212
5188;14277,064704
5189;17833,96812
5190;17379,842736
5191;16075,754708
5192;16663,901568
5193;16107,348428
5194;16628,644808
5195;14487,872656
5196;14854,54296
5197;15198,822932
5198;15737,747692
5199;14603,85366
5200;15662,334856
5201;17728,060476
5202;15918,152412
5203;14479,951332
5204;17125,536184
5205;16060,415728
5206;16655,293424
5207;15731,108432
5208;17277,41498
5209;14784,25838
5210;14833,297328
5211;17882,320248
5212;14513,239208
5213;15062,008388
5214;17552,37192
5215;16630,979996
5216;15807,1623
5217;14696,711724
5218;15617,050524
5219;16390,04354
5220;16684,506168
5221;18097,890152
5222;15355,372104
5223;18060,801872
5224;14390,893672
5225;18152,789964
5226;15015,808296
5227;16042,878924
5228;17009,280452
5229;15617,82892
5230;18180,995372
5231;17024,66522
5232;16700,94406
5233;17357,040312
5234;14771,89562
5235;15658,717604
5236;14323,951616
5237;14100,735116
5238;14844,515388
5239;17721,924884
5240;17501,913544
5241;17425,127068
5242;17074,986232
5243;17807,960536
5244;16737,070792
5245;17812,6767
5246;15298,869712
5247;15338,29318
5248;16870,176508
5249;18312,864812
5250;16995,864568
5251;13894,185448
5252;17896,972408
5253;17662,858364
5254;16234,547492
5255;15879,644704
5256;16109,088372
5257;16172,504752
5258;13825,45766
5259;17287,94622
5260;14781,007432
5261;14348,8145
5262;17036,982192
5263;15395,940272
5264;14918,463008
5265;16123,832108
5266;14917,776188
5267;15471,398896
5268;14026,46698
5269;15630,008528
5270;16043,382592
5271;15442,781396
5272;18167,396336
5273;16210,279852
5274;17203,329996
5275;17574,533312
5276;14759,30392
5277;15862,56578
5278;15060,13108
5279;14893,371184
5280;16590,274464
5281;17992,669328
5282;17487,856628
5283;17011,61564
5284;16937,164352
5285;18023,209924
5286;17442,892812
5287;17353,239908
5288;14858,847032
5289;17207,450916
5290;17864,783444
5291;16466,646864
5292;14011,677456
5293;15871,72338
5294;16677,271664
5295;16889,499044
5296;14124,544876
5297;15415,400172
5298;16625,897528
5299;14349,592896
5300;16631,300512
5301;18142,670816
5302;15048,180412
5303;14976,522192
5304;16005,836432
5305;15289,437384
5306;14041,943324
5307;15423,046768
5308;14195,928368
5309;16975,21418
5310;14856,694996
5311;13982,922592
5312;14848,727884
5313;17247,240688
5314;14434,071756
5315;15103,538104
5316;15176,112084
5317;13761,720764
5318;16773,97592
5319;15210,453084
5320;16996,093508
5321;15879,690492
5322;14348,906076
5323;15134,216064
5324;16080,425084
5325;17891,935728
5326;15167,50394
5327;16032,072956
5328;17848,208188
5329;14050,230952
5330;17186,342648
5331;17659,05796
5332;17551,822464
5333;14446,892396
5334;16577,270672
5335;16762,75786
5336;16680,843128
5337;16247,734436
5338;14742,179208
5339;15384,08118
5340;17717,620812
5341;15756,246044
5342;16893,665752
5343;16198,832852
5344;16087,110132
5345;17618,260852
5346;15354,273192
5347;15079,59098
5348;15174,005836
5349;15310,13356
5350;15449,78696
5351;14099,178324
5352;16956,624252
5353;15151,844444
5354;15668,699388
5355;14487,964232
5356;17530,16474
5357;18229,164348
5358;17211,297108
5359;16429,100704
5360;13858,287656
5361;16325,070368
5362;15889,992792
5363;13882,097416
5364;18104,025744
5365;15512,837036
5366;14746,25434
5367;14138,235488
5368;14406,324228
5369;15986,513896
5370;16737,849188
5371;17243,577648
5372;17334,741556
5373;15126,248952
5374;15807,986484
5375;14976,247464
5376;17301,178952
5377;16465,273224
5378;17362,260144
5379;16777,318444
5380;16274,016748
5381;13824,267172
5382;14594,421332
5383;16274,42884
5384;16915,598204
5385;16823,564324
5386;14438,833708
5387;16136,37802
5388;17093,393008
5389;15825,660652
5390;17547,79312
5391;16766,87878
5392;17351,59154
5393;16628,278504
5394;15262,147736
5395;15128,950444
5396;18181,407464
5397;16747,968336
5398;16409,96132
5399;14310,627308
5400;16608,360724
5401;14952,437704
5402;14409,620964
5403;17502,69194
5404;16887,484372
5405;16521,363524
5406;15079,636768
5407;15566,729512
5408;17659,012172
5409;14428,851924
5410;15501,939492
5411;14801,245728
5412;14603,258416
5413;14170,332876
5414;13891,438168
5415;13770,420484
5416;15467,003248
5417;17930,763952
5418;15281,653424
5419;15016,86142
5420;14810,403328
5421;16925,07632
5422;15359,996692
5423;16895,817788
5424;16753,874988
5425;18286,170408
5426;18207,14032
5427;14442,863052
5428;18179,301216
5429;14415,43604
5430;15109,994212
5431;14289,610616
5432;13791,666116
5433;16787,987048
5434;13905,35772
5435;15057,979044
5436;17729,80042
5437;15406,883604
5438;17702,09868
5439;14130,63468
5440;15480,281768
5441;17187,258408
5442;16792,52006
5443;16400,941084
5444;14060,12116
5445;16482,901604
5446;15899,974576
5447;16917,612876
5448;16473,194548
5449;15228,127252
5450;17977,101408
5451;13986,997724
5452;15202,669124
5453;15129,4999
5454;17815,42398
5455;17998,438616
5456;17907,595224
5457;15829,003176
5458;14485,171164
5459;16916,513964
5460;16629,377416
5461;14373,173716
5462;15702,628296
5463;16979,930344
5464;17634,011924
5465;14948,728876
5466;14745,979612
5467;16130,471368
5468;14001,375156
5469;17148,613336
5470;14355,774276
5471;13796,473856
5472;13965,019484
5473;14887,418744
5474;17851,733864
5475;15938,34492
5476;13868,910472
5477;17274,255608
5478;16572,096628
5479;14007,373384
5480;16122,550044
5481;15025,927444
5482;16284,822716
5483;16687,528176
5484;14753,534632
5485;14859,396488
5486;17402,095704
5487;16977,366216
5488;17287,763068
5489;14222,073316
5490;15465,58382
5491;15637,197244
5492;14658,11244
5493;14521,984716
5494;15816,411476
5495;14843,508052
5496;15220,984324
5497;18127,789716
5498;17082,083372
5499;17426,592284
5500;15473,321992
5501;18084,703208
5502;16652,63772
5503;17639,781212
5504;14608,752976
5505;17916,981764
5506;13758,37824
5507;14051,65038
5508;15592,920248
5509;15613,47906
5510;17865,928144
5511;14369,693828
5512;17572,06076
5513;14214,19778
5514;14530,318132
5515;15339,849972
5516;16403,505212
5517;17330,254332
5518;15962,795712
5519;16511,015436
5520;15861,787384
5521;16083,767608
5522;17157,862512
5523;18094,456052
5524;15419,429516
5525;17033,731244
5526;17453,561416
5527;17758,18898
5528;17386,207268
5529;16744,580024
5530;14453,714808
5531;14056,320756
5532;13928,526448
5533;17460,704344
5534;16849,251392
5535;16353,046836
5536;16688,443936
5537;16960,241504
5538;15815,1752
5539;15151,70708
5540;14837,37246
5541;17086,845324
5542;15120,80018
5543;15410,63822
5544;14671,345172
5545;14832,244204
5546;16380,336484
5547;14180,268872
5548;18306,866584
5549;14212,915716
5550;16755,20284
5551;16205,884204
5552;15901,348216
5553;14307,467936
5554;15301,159112
5555;17704,708596
5556;14663,194908
5557;16873,381668
5558;15956,705908
5559;15890,175944
5560;14199,820348
5561;14315,343472
5562;14980,643112
5563;17163,540224
5564;14896,164252
5565;17545,9616
5566;14177,521592
5567;13847,756416
5568;15680,146388
5569;16492,425508
5570;16966,606036
5571;17758,463708
5572;15251,479132
5573;14547,488632
5574;15409,997188
5575;17090,14206
5576;14699,32164
5577;15483,624292
5578;17159,465092
5579;14323,539524
5580;14389,79476
5581;17009,692544
5582;17766,522396
5583;16909,645764
5584;18304,577184
5585;16562,984816
5586;16470,17254
5587;17936,258512
5588;15895,899444
5589;17459,697008
5590;15426,251928
5591;18130,262268
5592;14739,889808
5593;18240,153468
5594;14688,286732
5595;14258,428988
5596;15842,602212
5597;16272,459956
5598;14250,873968
5599;15440,583572
5600;14391,122612
5601;16268,980068
5602;16815,322484
5603;15550,841076
5604;15561,50968
5605;17311,893344
5606;14690,805072
5607;15090,259584
5608;17212,670748
5609;16526,217052
5610;16741,786956
5611;17494,724828
5612;18029,070788
5613;15369,566384
5614;15236,735396
5615;15505,282016
5616;14864,021076
5617;16386,15156
5618;17174,117252
5619;16648,379436
5620;14812,18906
5621;14556,46308
5622;16267,011184
5623;16535,64938
5624;14802,527792
5625;17151,49798
5626;16754,9739
5627;15326,479876
5628;18174,356112
5629;14887,922412
5630;14983,89406
5631;16742,015896
5632;14969,104536
5633;15455,28152
5634;18247,616912
5635;16436,014692
5636;13930,77006
5637;15952,035532
5638;15084,536084
5639;14729,038052
5640;15608,533956
5641;15116,267168
5642;14459,941976
5643;17684,836604
5644;14454,264264
5645;16246,681312
5646;13837,59148
5647;17685,523424
5648;16739,772284
5649;17498,158928
5650;17709,607912
5651;17771,604864
5652;17413,542704
5653;15917,694532
5654;14364,794512
5655;18149,813744
5656;13738,323096
5657;14016,073104
5658;14484,667496
5659;16725,165912
5660;14293,319444
5661;17679,479408
5662;15231,057684
5663;16061,102548
5664;15278,677204
5665;18314,925272
5666;16262,020292
5667;16310,189268
5668;15437,103684
5669;17115,920704
5670;15310,911956
5671;17227,139756
5672;15037,969688
5673;16181,433412
5674;14776,199692
5675;18011,076104
5676;13832,875316
5677;16897,328792
5678;15817,739328
5679;16871,000692
5680;17050,3065
5681;17384,650476
5682;16901,861804
5683;14412,597184
5684;15493,5145
5685;15527,443408
5686;17643,673192
5687;17366,610004
5688;14826,887008
5689;13834,15738
5690;16434,045808
5691;18229,851168
5692;15203,768036
5693;16674,570172
5694;14172,118608
5695;16244,254548
5696;18200,409484
5697;16713,99364
5698;16142,513612
5699;14454,538992
5700;18299,86102
5701;15842,602212
5702;15984,773952
5703;17939,05158
5704;15923,601184
5705;14218,868156
5706;16470,035176
5707;14968,463504
5708;14877,849052
5709;14668,87262
5710;18053,338428
5711;15156,148516
5712;16513,487988
5713;15928,866804
5714;17990,059412
5715;15223,82318
5716;14513,971816
5717;14554,8605
5718;14303,988048
5719;18066,433796
5720;14407,65208
5721;17210,610288
5722;15219,656472
5723;15339,300516
5724;14418,229108
5725;15396,215
5726;15759,77172
5727;16678,599516
5728;15745,669016
5729;16847,145144
5730;18125,86662
5731;15434,081676
5732;14491,169392
5733;15099,554548
5734;16886,339672
5735;14944,104288
5736;15136,230736
5737;17278,010224
5738;16804,150212
5739;15011,000556
5740;17372,608232
5741;16411,609688
5742;16225,115164
5743;13894,3686
5744;14096,018952
5745;15014,251504
5746;15452,76318
5747;17590,055444
5748;16999,71076
5749;17263,495428
5750;15466,636944
5751;17381,903196
5752;16146,359804
5753;16391,279816
5754;13783,286912
5755;14825,650732
5756;14359,299952
5757;14381,827648
5758;17257,176684
5759;14263,740396
5760;16774,296436
5761;18106,63566
5762;17537,9487
5763;16345,903908
5764;14858,206
5765;16355,656752
5766;14401,379124
5767;15150,287652
5768;17357,681344
5769;16782,309336
5770;13823,992444
5771;15551,161592
5772;16065,8645
5773;17608,141704
5774;14430,179776
5775;16311,242392
5776;14721,895124
5777;15061,687872
5778;14979,681564
5779;17719,177604
5780;18258,65182
5781;16484,870488
5782;17994,088756
5783;16797,373588
5784;15116,862412
5785;14480,317636
5786;17602,876084
5787;16415,043788
5788;15052,667636
5789;15797,08894
5790;14321,204336
5791;14490,7573
5792;13757,23354
5793;16276,764028
5794;16551,90412
5795;17581,172572
5796;17188,8152
5797;18194,365468
5798;17351,3626
5799;16055,5622
5800;14349,27238
5801;14038,82974
5802;13968,7741
5803;13953,755636
5804;17175,902984
5805;18230,675352
5806;15052,438696
5807;16853,372312
5808;15697,50004
5809;15787,198732
5810;13840,10982
5811;17612,766292
5812;17717,346084
5813;17853,19908
5814;14320,288576
5815;14025,825948
5816;13848,901116
5817;14476,929324
5818;14965,395708
5819;14114,242576
5820;17067,93488
5821;16301,489548
5822;13834,020016
5823;15296,992404
5824;16197,505
5825;17648,389356
5826;15530,282264
5827;18104,254684
5828;14792,637584
5829;15164,207204
5830;17437,581404
5831;14842,683868
5832;16025,525272
5833;17239,273576
5834;17106,259436
5835;17956,22208
5836;16252,4506
5837;17776,73312
5838;17936,670604
5839;15201,38706
5840;17743,07894
5841;14485,857984
5842;14453,943748
5843;17580,623116
5844;15693,333332
5845;15023,592256
5846;15088,565428
5847;14219,23446
5848;15692,875452
5849;16262,478172
5850;17468,625668
5851;16448,240088
5852;16965,323972
5853;16973,474236
5854;17302,781532
5855;16362,982832
5856;13941,209724
5857;16986,935908
5858;16071,404848
5859;17842,66784
5860;16436,7473
5861;15263,338224
5862;15797,134728
5863;14269,692836
5864;16664,817328
5865;17312,625952
5866;15323,64102
5867;14214,472508
5868;14483,293856
5869;14679,220708
5870;16088,52956
5871;14387,367996
5872;14855,45872
5873;18079,16286
5874;14686,363636
5875;16318,476896
5876;15583,900012
5877;14568,551112
5878;17918,859072
5879;14910,312744
5880;16296,17814
5881;15047,447804
5882;16147,779232
5883;16845,313624
5884;16010,735748
5885;14725,741316
5886;16192,514108
5887;17367,205248
5888;18251,646256
5889;14479,630816
5890;17751,412356
5891;17580,714692
5892;15441,682484
5893;13830,356976
5894;17079,83976
5895;16216,140716
5896;17003,877468
5897;13920,650912
5898;14652,205788
5899;16695,861592
5900;18015,105448
5901;14610,49292
5902;18051,094816
5903;14750,054744
5904;13910,348612
5905;16817,611884
5906;15329,181368
5907;17201,361112
5908;16023,5106
5909;14720,704636
5910;14515,48282
5911;17687,812824
5912;17383,276836
5913;14897,492104
5914;15282,8897
5915;15125,653708
5916;17430,713204
5917;17266,975316
5918;16574,1113
5919;15675,476012
5920;14856,511844
5921;16271,635772
5922;14277,980464
5923;13740,017252
5924;15243,008352
5925;16822,96908
5926;17260,885512
5927;14761,455956
5928;14735,7231
5929;16785,377132
5930;17629,75364
5931;15399,6491
5932;18231,499536
5933;14959,351692
5934;15210,361508
5935;15422,039432
5936;15311,552988
5937;15134,0787
5938;16671,365012
5939;17508,323864
5940;17711,71416
5941;17306,352996
5942;15080,04886
5943;17267,295832
5944;18279,347996
5945;13799,953744
5946;13933,792068
5947;14280,59038
5948;16862,667276
5949;15690,586052
5950;17100,581724
5951;18052,056364
5952;15661,693824
5953;17291,929776
5954;15575,749748
5955;15479,869676
5956;14068,866668
5957;18047,431776
5958;17822,246392
5959;15402,533744
5960;17871,926372
5961;14304,125412
5962;16202,038012
5963;17553,28768
5964;15406,150996
5965;17430,987932
5966;17771,513288
5967;16160,279356
5968;18002,284808
5969;18176,00448
5970;18129,30072
5971;16033,034504
5972;14332,010304
5973;17380,987436
5974;16278,916064
5975;15865,31306
5976;14927,941124
5977;15325,884632
5978;13775,869256
5979;15179,40882
5980;16625,531224
5981;16716,649344
5982;16213,942892
5983;17360,29126
5984;17999,995408
5985;17892,851488
5986;18053,109488
5987;14675,923972
5988;17698,756156
5989;18045,646044
5990;15089,572764
5991;15579,275424
5992;15627,032308
5993;15005,18548
5994;17951,551704
5995;17143,988748
5996;14840,714984
5997;15841,96118
5998;15597,544836
5999;14584,714276
6000;14343,594668
6001;16088,666924
6002;14593,505572
6003;17001,862796
6004;15876,439544
6005;14803,94722
6006;17456,44606
6007;16595,906388
6008;14749,413712
6009;18025,5909
6010;14288,328552
6011;17058,182036
6012;18007,96252
6013;16379,191784
6014;17092,156732
6015;14891,63124
6016;16405,336732
6017;17156,900964
6018;17868,492272
6019;15828,45372
6020;17693,078444
6021;16831,989316
6022;16776,7232
6023;18271,792976
6024;16822,785928
6025;16286,379508
6026;14142,356408
6027;17642,024824
6028;17744,589944
6029;17450,081528
6030;14760,998076
6031;17401,179944
6032;18043,494008
6033;17506,309192
6034;14572,168364
6035;14273,2643
6036;15859,543772
6037;17527,280096
6038;15220,205928
6039;16932,448188
6040;14172,805428
6041;15193,557312
6042;18241,71026
6043;17988,319468
6044;17493,717492
6045;16346,590728
6046;15886,467116
6047;17563,040524
6048;16228,18296
6049;16796,274676
6050;14475,052016
6051;15998,968232
6052;16288,62312
6053;18084,291116
6054;15206,835832
6055;15826,805352
6056;17627,143724
6057;14636,866808
6058;13915,43108
6059;17905,260036
6060;14397,990812
6061;18129,575448
6062;17166,470656
6063;15614,486396
6064;17000,992824
6065;15202,348608
6066;17329,888028
6067;14238,053328
6068;15543,42342
6069;16555,292432
6070;17347,287468
6071;17193,210848
6072;15673,049248
6073;14672,444084
6074;15392,048292
6075;16235,875344
6076;16905,433268
6077;17103,557944
6078;14514,429696
6079;14212,5952
6080;14136,266604
6081;14894,515884
6082;15150,196076
6083;14684,715268
6084;16711,429512
6085;17077,184056
6086;14848,911036
6087;18274,357104
6088;16035,87336
6089;17060,517224
6090;14961,274788
6091;14959,031176
6092;17348,249016
6093;15630,145892
6094;16270,857376
6095;14358,384192
6096;16342,240868
6097;16363,578076
6098;14723,726644
6099;16027,768884
6100;17331,856912
6101;15384,813788
6102;15755,971316
6103;17988,090528
6104;17764,187208
6105;15596,99538
6106;14062,318984
6107;15352,579036
6108;16428,642824
6109;17286,1147
6110;17236,526296
6111;14259,98578
6112;13858,791324
6113;18017,990092
6114;17505,347644
6115;17818,62914
6116;16715,779372
6117;16218,155388
6118;17218,256884
6119;18238,96298
6120;14089,791784
6121;17370,685136
6122;16517,379968
6123;16798,060408
6124;15330,417644
6125;16124,610504
6126;18160,161832
6127;13779,257568
6128;16716,786708
6129;14770,018312
6130;18208,788688
6131;14278,255192
6132;16116,185512
6133;16801,860812
6134;15195,8925
6135;17066,652816
6136;17453,69878
6137;15477,305548
6138;15235,682272
6139;14850,788344
6140;16751,265072
6141;17811,486212
6142;15582,11428
6143;17064,912872
6144;18139,14514
6145;14437,64322
6146;14836,594064
6147;17645,413136
6148;16439,998248
6149;16767,382448
6150;15957,80482
6151;13860,48548
6152;17460,521192
6153;14799,917876
6154;15674,331312
6155;18276,371776
6156;17182,63382
6157;17273,110908
6158;16394,027096
6159;15375,930916
6160;15752,033548
6161;14019,415628
6162;16950,992328
6163;15394,978724
6164;17392,480224
6165;16694,671104
6166;16458,95448
6167;15372,130512
6168;16558,451804
6169;14175,094828
6170;14101,33036
6171;14974,828036
6172;14718,827328
6173;16103,822752
6174;15224,05212
6175;14593,505572
6176;15524,925068
6177;17767,621308
6178;16974,06948
6179;14629,128636
6180;15024,41644
6181;14251,102908
6182;15654,45932
6183;18264,558472
6184;17127,413492
6185;18084,703208
6186;15132,888212
6187;15052,667636
6188;14863,883712
6189;15234,720724
6190;18199,173208
6191;13916,942084
6192;17398,478452
6193;18174,951356
6194;17413,954796
6195;16468,249444
6196;14596,848096
6197;13923,535556
6198;17987,632648
6199;15180,874036
6200;16293,88874
6201;17779,617764
6202;14823,315544
6203;16001,30342
6204;16402,4063
6205;14719,330996
6206;17456,812364
6207;15093,09844
6208;17891,019968
6209;14817,22574
6210;16487,80092
6211;17730,212512
6212;14035,441428
6213;15501,252672
6214;14087,914476
6215;15237,284852
6216;16680,156308
6217;17001,588068
6218;16582,719444
6219;17622,931228
6220;15298,137104
6221;15142,686844
6222;14244,6468
6223;15060,13108
6224;14291,075832
6225;13920,742488
6226;15891,549584
6227;14859,075972
6228;17005,067956
6229;17071,002676
6230;18311,811688
6231;15337,789512
6232;18095,142872
6233;15529,549656
6234;16650,439896
6235;15559,952888
6236;17742,941576
6237;17968,3559
6238;15598,552172
6239;16144,482496
6240;14364,290844
6241;13776,189772
6242;15476,80188
6243;13783,012184
6244;17062,074016
6245;14205,360696
6246;18196,700656
6247;15633,579992
6248;17823,391092
6249;15913,024156
6250;18103,247348
6251;15910,41424
6252;15655,970324
6253;14101,055632
6254;18197,891144
6255;14887,556108
6256;17271,370964
6257;18078,384464
6258;15446,5818
6259;16218,018024
6260;17142,935624
6261;16334,090604
6262;16403,184696
6263;14556,417292
6264;14820,614052
6265;14886,36562
6266;17950,223852
6267;16821,045984
6268;17166,012776
6269;16843,161588
6270;15809,497488
6271;17026,95462
6272;15139,435896
6273;14174,59116
6274;16995,040384
6275;15258,301544
6276;17981,084964
6277;14198,034616
6278;16313,211276
6279;13822,115136
6280;14039,196044
6281;13994,369592
6282;15350,839092
6283;14828,398012
6284;17282,90954
6285;16137,75166
6286;17997,019188
6287;17730,441452
6288;15646,858512
6289;15499,238
6290;16603,781924
6291;17979,757112
6292;16258,128312
6293;17695,68836
