Time;Value
2036;19739,77655
2037;19400,77655
2038;19082,77655
2039;18877,77655
2040;19101,77655
2041;19335,77655
2042;19035,77655
2043;18652,77655
2044;18861,77655
2045;18580,77655
2046;18822,77655
2047;19032,77655
2048;18746,77655
2049;19030,77655
2050;19294,77655
2051;19093,77655
2052;19319,77655
2053;18938,77655
2054;18606,77655
2055;18861,77655
2056;19112,77655
2057;18787,77655
2058;18407,77655
2059;18614,77655
2060;18893,77655
2061;18535,77655
2062;18744,77655
2063;18991,77655
2064;19201,77655
2065;19490,77655
2066;19709,77655
2067;19454,77655
2068;19747,77655
2069;19959,77655
2070;19732,77655
2071;19336,77655
2072;19047,77655
2073;19261,77655
2074;19025,77655
2075;19247,77655
2076;19528,77655
2077;19170,77655
2078;18834,77655
2079;18511,77655
2080;18773,77655
2081;19005,77655
2082;18658,77655
2083;18918,77655
2084;18570,77655
2085;18809,77655
2086;18475,77655
2087;18721,77655
2088;18440,77655
2089;18210,77655
2090;17920,77655
2091;17570,77655
2092;17303,77655
2093;16926,77655
2094;17191,77655
2095;16973,77655
2096;17173,77655
2097;16816,77655
2098;16585,77655
2099;16857,77655
2100;17156,77655
2101;16823,77655
2102;16548,77655
2103;16844,77655
2104;16489,77655
2105;19344,93186
2106;19094,93186
2107;18854,93186
2108;19076,93186
2109;19351,93186
2110;18959,93186
2111;19199,93186
2112;19475,93186
2113;19702,93186
2114;19326,93186
2115;19096,93186
2116;19356,93186
2117;19606,93186
2118;19326,93186
2119;18935,93186
2120;18675,93186
2121;18893,93186
2122;18658,93186
2123;18886,93186
2124;19112,93186
2125;18724,93186
2126;18498,93186
2127;18173,93186
2128;17839,93186
2129;18095,93186
2130;18362,93186
2131;18588,93186
2132;18322,93186
2133;17973,93186
2134;18234,93186
2135;18448,93186
2136;18651,93186
2137;18416,93186
2138;18123,93186
2139;17815,93186
2140;17500,93186
2141;17112,93186
2142;17347,93186
2143;17586,93186
2144;17200,93186
2145;16861,93186
2146;16490,93186
2147;16147,93186
2148;16395,93186
2149;16679,93186
2150;16978,93186
2151;17205,93186
2152;16989,93186
2153;16762,93186
2154;16969,93186
2155;16595,93186
2156;16315,93186
2157;16608,93186
2158;16245,93186
2159;16457,93186
2160;19286,31823
2161;18935,31823
2162;18709,31823
2163;19003,31823
2164;19267,31823
2165;19540,31823
2166;19779,31823
2167;19982,31823
2168;20193,31823
2169;20449,31823
2170;20080,31823
2171;20308,31823
2172;20537,31823
2173;20327,31823
2174;20027,31823
2175;19682,31823
2176;19940,31823
2177;19557,31823
2178;19840,31823
2179;20070,31823
2180;19831,31823
2181;20043,31823
2182;19709,31823
2183;19500,31823
2184;19750,31823
2185;19967,31823
2186;19758,31823
2187;20008,31823
2188;19787,31823
2189;19558,31823
2190;19822,31823
2191;20031,31823
2192;19651,31823
2193;19869,31823
2194;20146,31823
2195;19916,31823
2196;19675,31823
2197;19471,31823
2198;19171,31823
2199;19455,31823
2200;19212,31823
2201;18851,31823
2202;19076,31823
2203;18712,31823
2204;19010,31823
2205;19258,31823
2206;19526,31823
2207;19176,31823
2208;19421,31823
2209;19674,31823
2210;19966,31823
2211;19578,31823
2212;19218,31823
2213;19427,31823
2214;19715,31823
2215;19354,31823
2216;19076,31823
2217;19341,31823
2218;18978,31823
2219;19274,31823
2220;19067,31823
2221;19358,31823
2222;18969,31823
2223;19228,31823
2224;19470,31823
2225;19101,31823
2226;19331,31823
2227;19081,31823
2228;18802,31823
2229;19076,31823
2230;18812,31823
2231;19091,31823
2232;19371,31823
2233;19131,31823
2234;19408,31823
2235;19059,31823
2236;19353,31823
2237;18998,31823
2238;18753,31823
2239;18965,31823
2240;18705,31823
2241;18415,31823
2242;18145,31823
2243;17752,31823
2244;17410,31823
2245;17700,31823
2246;17339,31823
2247;17554,31823
2248;17211,31823
2249;16940,31823
2250;17175,31823
2251;17375,31823
2252;17645,31823
2253;17910,31823
2254;17659,31823
2255;17943,31823
2256;18204,31823
2257;17993,31823
2258;17694,31823
2259;17409,31823
2260;17634,31823
2261;17834,31823
2262;17527,31823
2263;17736,31823
2264;17357,31823
2265;17627,31823
2266;17343,31823
2267;16964,31823
2268;16702,31823
2269;16358,31823
2270;19259,18188
2271;19468,18188
2272;19742,18188
2273;19448,18188
2274;19140,18188
2275;18822,18188
2276;18482,18188
2277;18729,18188
2278;19016,18188
2279;19259,18188
2280;18890,18188
2281;18621,18188
2282;18833,18188
2283;19052,18188
2284;18733,18188
2285;19002,18188
2286;18675,18188
2287;18465,18188
2288;18739,18188
2289;18451,18188
2290;18213,18188
2291;18492,18188
2292;18701,18188
2293;18423,18188
2294;18715,18188
2295;18406,18188
2296;18198,18188
2297;18454,18188
2298;18181,18188
2299;18455,18188
2300;18664,18188
2301;18321,18188
2302;18567,18188
2303;18838,18188
2304;19108,18188
2305;19384,18188
2306;19621,18188
2307;19252,18188
2308;18949,18188
2309;19196,18188
2310;19431,18188
2311;19660,18188
2312;19443,18188
2313;19049,18188
2314;19294,18188
2315;19510,18188
2316;19235,18188
2317;19006,18188
2318;19212,18188
2319;19439,18188
2320;19702,18188
2321;19997,18188
2322;20259,18188
2323;20469,18188
2324;20752,18188
2325;20410,18188
2326;20614,18188
2327;20878,18188
2328;21174,18188
2329;21456,18188
2330;21136,18188
2331;21358,18188
2332;21635,18188
2333;21871,18188
2334;22074,18188
2335;22274,18188
2336;22507,18188
2337;22721,18188
2338;22978,18188
2339;22662,18188
2340;22443,18188
2341;22219,18188
2342;22429,18188
2343;22196,18188
2344;21835,18188
2345;22132,18188
2346;22339,18188
2347;21957,18188
2348;22205,18188
2349;21964,18188
2350;21677,18188
2351;21314,18188
2352;21563,18188
2353;21279,18188
2354;20916,18188
2355;21215,18188
2356;21507,18188
2357;21723,18188
2358;21397,18188
2359;21040,18188
2360;20765,18188
2361;20977,18188
2362;20590,18188
2363;20279,18188
2364;20069,18188
2365;19837,18188
2366;20046,18188
2367;20330,18188
2368;20560,18188
2369;20268,18188
2370;19872,18188
2371;19554,18188
2372;19812,18188
2373;19487,18188
2374;19771,18188
2375;19524,18188
2376;19268,18188
2377;19538,18188
2378;19328,18188
2379;18931,18188
2380;18625,18188
2381;18419,18188
2382;18702,18188
2383;18391,18188
2384;18052,18188
2385;17815,18188
2386;17455,18188
2387;17693,18188
2388;17421,18188
2389;17046,18188
2390;17327,18188
2391;17032,18188
2392;17235,18188
2393;17457,18188
2394;17099,18188
2395;16726,18188
2396;16947,18188
2397;16651,18188
2398;16856,18188
2399;16462,18188
2400;19333,41825
2401;18967,41825
2402;19190,41825
2403;19431,41825
2404;19675,41825
2405;19451,41825
2406;19699,41825
2407;19452,41825
2408;19714,41825
2409;19413,41825
2410;19639,41825
2411;19313,41825
2412;19038,41825
2413;18794,41825
2414;18537,41825
2415;18761,41825
2416;18494,41825
2417;18779,41825
2418;18998,41825
2419;19237,41825
2420;18932,41825
2421;19213,41825
2422;18967,41825
2423;18675,41825
2424;18892,41825
2425;19118,41825
2426;19371,41825
2427;19005,41825
2428;18691,41825
2429;18446,41825
2430;18703,41825
2431;18459,41825
2432;18676,41825
2433;18916,41825
2434;19167,41825
2435;19398,41825
2436;19598,41825
2437;19325,41825
2438;19573,41825
2439;19352,41825
2440;18996,41825
2441;18753,41825
2442;18505,41825
2443;18782,41825
2444;18392,41825
2445;18184,41825
2446;18448,41825
2447;18117,41825
2448;18365,41825
2449;18586,41825
2450;18242,41825
2451;18474,41825
2452;18739,41825
2453;19003,41825
2454;18660,41825
2455;18264,41825
2456;17988,41825
2457;18209,41825
2458;17849,41825
2459;18119,41825
2460;18321,41825
2461;17972,41825
2462;17656,41825
2463;17866,41825
2464;18127,41825
2465;18333,41825
2466;18536,41825
2467;18788,41825
2468;18577,41825
2469;18842,41825
2470;19137,41825
2471;19391,41825
2472;19632,41825
2473;19863,41825
2474;20082,41825
2475;19742,41825
2476;19958,41825
2477;20197,41825
2478;20398,41825
2479;20005,41825
2480;19725,41825
2481;19396,41825
2482;19617,41825
2483;19361,41825
2484;19605,41825
2485;19379,41825
2486;19128,41825
2487;19390,41825
2488;19650,41825
2489;19309,41825
2490;19539,41825
2491;19257,41825
2492;19026,41825
2493;18737,41825
2494;18481,41825
2495;18681,41825
2496;18951,41825
2497;19184,41825
2498;19470,41825
2499;19715,41825
2500;19428,41825
2501;19650,41825
2502;19882,41825
2503;20113,41825
2504;19911,41825
2505;20208,41825
2506;20458,41825
2507;20113,41825
2508;20375,41825
2509;20036,41825
2510;20327,41825
2511;20569,41825
2512;20787,41825
2513;20501,41825
2514;20764,41825
2515;21028,41825
2516;21290,41825
2517;21532,41825
2518;21753,41825
2519;21388,41825
2520;21604,41825
2521;21327,41825
2522;20933,41825
2523;20664,41825
2524;20952,41825
2525;20695,41825
2526;20298,41825
2527;20510,41825
2528;20728,41825
2529;21008,41825
2530;20781,41825
2531;21037,41825
2532;20789,41825
2533;20527,41825
2534;20795,41825
2535;20445,41825
2536;20112,41825
2537;19799,41825
2538;20047,41825
2539;19742,41825
2540;19354,41825
2541;19629,41825
2542;19346,41825
2543;18961,41825
2544;19214,41825
2545;19465,41825
2546;19145,41825
2547;19389,41825
2548;19052,41825
2549;18822,41825
2550;19097,41825
2551;19388,41825
2552;19649,41825
2553;19307,41825
2554;19522,41825
2555;19308,41825
2556;19070,41825
2557;19280,41825
2558;18897,41825
2559;18519,41825
2560;18731,41825
2561;18470,41825
2562;18721,41825
2563;18399,41825
2564;18664,41825
2565;18268,41825
2566;17893,41825
2567;18129,41825
2568;17745,41825
2569;18009,41825
2570;17698,41825
2571;17347,41825
2572;16990,41825
2573;16731,41825
2574;16998,41825
2575;16684,41825
2576;16448,41825
2577;19310,90191
2578;19072,90191
2579;18804,90191
2580;18513,90191
2581;18734,90191
2582;18439,90191
2583;18666,90191
2584;18898,90191
2585;19136,90191
2586;18804,90191
2587;19045,90191
2588;18716,90191
2589;18510,90191
2590;18118,90191
2591;18338,90191
2592;18588,90191
2593;18810,90191
2594;19093,90191
2595;18845,90191
2596;19101,90191
2597;18725,90191
2598;19008,90191
2599;19267,90191
2600;19051,90191
2601;19309,90191
2602;18956,90191
2603;19228,90191
2604;19503,90191
2605;19773,90191
2606;19978,90191
2607;19700,90191
2608;19962,90191
2609;20218,90191
2610;20461,90191
2611;20735,90191
2612;20451,90191
2613;20696,90191
2614;20363,90191
2615;20587,90191
2616;20851,90191
2617;21058,90191
2618;20836,90191
2619;20487,90191
2620;20774,90191
2621;21068,90191
2622;20807,90191
2623;20452,90191
2624;20075,90191
2625;19855,90191
2626;19632,90191
2627;19901,90191
2628;20197,90191
2629;19879,90191
2630;19661,90191
2631;19268,90191
2632;18976,90191
2633;19207,90191
2634;18986,90191
2635;18657,90191
2636;18266,90191
2637;18466,90191
2638;18729,90191
2639;18929,90191
2640;18576,90191
2641;18279,90191
2642;18537,90191
2643;18167,90191
2644;18388,90191
2645;18615,90191
2646;18875,90191
2647;19161,90191
2648;19423,90191
2649;19689,90191
2650;19986,90191
2651;20212,90191
2652;20460,90191
2653;20677,90191
2654;20948,90191
2655;21234,90191
2656;20981,90191
2657;20691,90191
2658;20320,90191
2659;20025,90191
2660;19648,90191
2661;19262,90191
2662;19548,90191
2663;19830,90191
2664;19481,90191
2665;19238,90191
2666;19534,90191
2667;19302,90191
2668;18939,90191
2669;19144,90191
2670;19438,90191
2671;19195,90191
2672;18854,90191
2673;19110,90191
2674;18895,90191
2675;19162,90191
2676;18884,90191
2677;18547,90191
2678;18816,90191
2679;19103,90191
2680;19387,90191
2681;19662,90191
2682;19337,90191
2683;19061,90191
2684;19290,90191
2685;19052,90191
2686;18779,90191
2687;19018,90191
2688;19234,90191
2689;19517,90191
2690;19741,90191
2691;19975,90191
2692;20254,90191
2693;19981,90191
2694;20256,90191
2695;20499,90191
2696;20125,90191
2697;19911,90191
2698;19595,90191
2699;19869,90191
2700;20123,90191
2701;20407,90191
2702;20672,90191
2703;20955,90191
2704;21247,90191
2705;20964,90191
2706;20585,90191
2707;20828,90191
2708;20549,90191
2709;20793,90191
2710;21066,90191
2711;21274,90191
2712;21562,90191
2713;21315,90191
2714;21564,90191
2715;21173,90191
2716;20809,90191
2717;20532,90191
2718;20816,90191
2719;21039,90191
2720;20803,90191
2721;21075,90191
2722;21291,90191
2723;21054,90191
2724;21349,90191
2725;21628,90191
2726;21880,90191
2727;21506,90191
2728;21771,90191
2729;21396,90191
2730;21629,90191
2731;21862,90191
2732;22080,90191
2733;21819,90191
2734;22073,90191
2735;22304,90191
2736;22566,90191
2737;22281,90191
2738;22078,90191
2739;21766,90191
2740;22057,90191
2741;21852,90191
2742;22091,90191
2743;21758,90191
2744;21993,90191
2745;22278,90191
2746;22549,90191
2747;22838,90191
2748;22597,90191
2749;22313,90191
2750;22612,90191
2751;22851,90191
2752;22531,90191
2753;22740,90191
2754;22400,90191
2755;22679,90191
2756;22368,90191
2757;22042,90191
2758;21677,90191
2759;21909,90191
2760;22164,90191
2761;22396,90191
2762;22603,90191
2763;22812,90191
2764;23045,90191
2765;22649,90191
2766;22439,90191
2767;22697,90191
2768;22317,90191
2769;22614,90191
2770;22386,90191
2771;21989,90191
2772;22267,90191
2773;22483,90191
2774;22272,90191
2775;22522,90191
2776;22187,90191
2777;21911,90191
2778;21673,90191
2779;21282,90191
2780;20904,90191
2781;20511,90191
2782;20780,90191
2783;20992,90191
2784;21263,90191
2785;21036,90191
2786;21313,90191
2787;21593,90191
2788;21268,90191
2789;21486,90191
2790;21202,90191
2791;21489,90191
2792;21171,90191
2793;21404,90191
2794;21627,90191
2795;21385,90191
2796;21179,90191
2797;21430,90191
2798;21669,90191
2799;21276,90191
2800;20968,90191
2801;20630,90191
2802;20901,90191
2803;21168,90191
2804;21435,90191
2805;21086,90191
2806;21309,90191
2807;21567,90191
2808;21311,90191
2809;21108,90191
2810;20820,90191
2811;21089,90191
2812;21290,90191
2813;21569,90191
2814;21808,90191
2815;22087,90191
2816;21750,90191
2817;21380,90191
2818;20982,90191
2819;20631,90191
2820;20916,90191
2821;21206,90191
2822;20915,90191
2823;21138,90191
2824;20863,90191
2825;20523,90191
2826;20759,90191
2827;21014,90191
2828;21267,90191
2829;20905,90191
2830;20532,90191
2831;20768,90191
2832;21008,90191
2833;21292,90191
2834;20951,90191
2835;20710,90191
2836;20364,90191
2837;20102,90191
2838;20367,90191
2839;20572,90191
2840;20288,90191
2841;20002,90191
2842;19779,90191
2843;20067,90191
2844;20329,90191
2845;20594,90191
2846;20817,90191
2847;21022,90191
2848;21242,90191
2849;20915,90191
2850;21197,90191
2851;20844,90191
2852;21054,90191
2853;20820,90191
2854;20523,90191
2855;20756,90191
2856;20968,90191
2857;20642,90191
2858;20885,90191
2859;20538,90191
2860;20800,90191
2861;21042,90191
2862;21315,90191
2863;21115,90191
2864;20908,90191
2865;20577,90191
2866;20778,90191
2867;20475,90191
2868;20163,90191
2869;19769,90191
2870;20040,90191
2871;20280,90191
2872;20532,90191
2873;20800,90191
2874;21007,90191
2875;21261,90191
2876;21492,90191
2877;21227,90191
2878;21503,90191
2879;21727,90191
2880;21973,90191
2881;21727,90191
2882;21520,90191
2883;21806,90191
2884;21416,90191
2885;21020,90191
2886;21251,90191
2887;20892,90191
2888;20581,90191
2889;20318,90191
2890;20589,90191
2891;20198,90191
2892;20476,90191
2893;20705,90191
2894;20982,90191
2895;21228,90191
2896;21448,90191
2897;21213,90191
2898;21450,90191
2899;21071,90191
2900;21361,90191
2901;21641,90191
2902;21893,90191
2903;22153,90191
2904;21888,90191
2905;21626,90191
2906;21306,90191
2907;20908,90191
2908;20671,90191
2909;20908,90191
2910;20620,90191
2911;20845,90191
2912;20459,90191
2913;20102,90191
2914;19720,90191
2915;19392,90191
2916;19075,90191
2917;19280,90191
2918;18995,90191
2919;18795,90191
2920;18568,90191
2921;18256,90191
2922;17989,90191
2923;17783,90191
2924;18010,90191
2925;18248,90191
2926;18535,90191
2927;18769,90191
2928;19009,90191
2929;19282,90191
2930;18929,90191
2931;19159,90191
2932;18826,90191
2933;19095,90191
2934;18852,90191
2935;19132,90191
2936;19402,90191
2937;19170,90191
2938;18886,90191
2939;19182,90191
2940;19413,90191
2941;19691,90191
2942;19974,90191
2943;20218,90191
2944;20435,90191
2945;20103,90191
2946;20357,90191
2947;20603,90191
2948;20879,90191
2949;20521,90191
2950;20224,90191
2951;20494,90191
2952;20266,90191
2953;19874,90191
2954;20117,90191
2955;20367,90191
2956;20620,90191
2957;20906,90191
2958;21182,90191
2959;20930,90191
2960;21185,90191
2961;21474,90191
2962;21221,90191
2963;21456,90191
2964;21723,90191
2965;21983,90191
2966;22183,90191
2967;22409,90191
2968;22180,90191
2969;21816,90191
2970;21613,90191
2971;21868,90191
2972;21542,90191
2973;21264,90191
2974;21559,90191
2975;21841,90191
2976;21602,90191
2977;21246,90191
2978;21452,90191
2979;21659,90191
2980;21433,90191
2981;21224,90191
2982;21461,90191
2983;21721,90191
2984;21992,90191
2985;22268,90191
2986;21964,90191
2987;22231,90191
2988;22446,90191
2989;22691,90191
2990;22395,90191
2991;22688,90191
2992;22338,90191
2993;21985,90191
2994;22270,90191
2995;22012,90191
2996;22248,90191
2997;22469,90191
2998;22735,90191
2999;23017,90191
3000;22727,90191
3001;22358,90191
3002;22001,90191
3003;21622,90191
3004;21339,90191
3005;21601,90191
3006;21366,90191
3007;21644,90191
3008;21416,90191
3009;21627,90191
3010;21273,90191
3011;21477,90191
3012;21233,90191
3013;20839,90191
3014;21108,90191
3015;21326,90191
3016;20953,90191
3017;20602,90191
3018;20895,90191
3019;20627,90191
3020;20369,90191
3021;20072,90191
3022;20357,90191
3023;20591,90191
3024;20237,90191
3025;20516,90191
3026;20772,90191
3027;21003,90191
3028;21247,90191
3029;21468,90191
3030;21719,90191
3031;21978,90191
3032;22253,90191
3033;21955,90191
3034;22165,90191
3035;22406,90191
3036;22663,90191
3037;22952,90191
3038;22710,90191
3039;22434,90191
3040;22054,90191
3041;21816,90191
3042;22110,90191
3043;21730,90191
3044;21522,90191
3045;21213,90191
3046;20956,90191
3047;21230,90191
3048;20853,90191
3049;21068,90191
3050;21311,90191
3051;21550,90191
3052;21795,90191
3053;21563,90191
3054;21838,90191
3055;21529,90191
3056;21283,90191
3057;21547,90191
3058;21200,90191
3059;21474,90191
3060;21223,90191
3061;20869,90191
3062;20621,90191
3063;20350,90191
3064;20560,90191
3065;20800,90191
3066;20405,90191
3067;20690,90191
3068;20473,90191
3069;20201,90191
3070;20428,90191
3071;20134,90191
3072;19843,90191
3073;19625,90191
3074;19395,90191
3075;19657,90191
3076;19445,90191
3077;19688,90191
3078;19338,90191
3079;18990,90191
3080;18631,90191
3081;18310,90191
3082;17987,90191
3083;17721,90191
3084;17927,90191
3085;17536,90191
3086;17777,90191
3087;17981,90191
3088;17622,90191
3089;17886,90191
3090;17487,90191
3091;17749,90191
3092;17367,90191
3093;17099,90191
3094;16849,90191
3095;17111,90191
3096;17357,90191
3097;17655,90191
3098;17912,90191
3099;17632,90191
3100;17251,90191
3101;17481,90191
3102;17755,90191
3103;17415,90191
3104;17055,90191
3105;16782,90191
3106;17046,90191
3107;17283,90191
3108;17558,90191
3109;17297,90191
3110;16938,90191
3111;16680,90191
3112;16352,90191
3113;16140,90191
3114;18898,68229
3115;18600,68229
3116;18834,68229
3117;18615,68229
3118;18280,68229
3119;18546,68229
3120;18804,68229
3121;18539,68229
3122;18771,68229
3123;18986,68229
3124;19248,68229
3125;19019,68229
3126;18631,68229
3127;18328,68229
3128;18553,68229
3129;18777,68229
3130;18979,68229
3131;18750,68229
3132;19036,68229
3133;19300,68229
3134;18972,68229
3135;19185,68229
3136;18878,68229
3137;18531,68229
3138;18818,68229
3139;18609,68229
3140;18409,68229
3141;18051,68229
3142;18350,68229
3143;18030,68229
3144;17669,68229
3145;17431,68229
3146;17680,68229
3147;17322,68229
3148;17106,68229
3149;17307,68229
3150;16912,68229
3151;17120,68229
3152;17324,68229
3153;16957,68229
3154;16690,68229
3155;16973,68229
3156;17262,68229
3157;16946,68229
3158;17195,68229
3159;16864,68229
3160;17086,68229
3161;16785,68229
3162;16439,68229
3163;16136,68229
3164;18956,01874
3165;18659,01874
3166;18383,01874
3167;18586,01874
3168;18337,01874
3169;17988,01874
3170;18215,01874
3171;17829,01874
3172;18084,01874
3173;17716,01874
3174;17418,01874
3175;17058,01874
3176;17259,01874
3177;17005,01874
3178;17237,01874
3179;17533,01874
3180;17794,01874
3181;17444,01874
3182;17690,01874
3183;17936,01874
3184;17696,01874
3185;17407,01874
3186;17084,01874
3187;17331,01874
3188;17043,01874
3189;17313,01874
3190;17002,01874
3191;16607,01874
3192;16870,01874
3193;17088,01874
3194;16832,01874
3195;16465,01874
3196;16239,01874
3197;19188,02249
3198;19427,02249
3199;19149,02249
3200;19436,02249
3201;19641,02249
3202;19312,02249
3203;19092,02249
3204;18733,02249
3205;18502,02249
3206;18714,02249
3207;18922,02249
3208;18643,02249
3209;18391,02249
3210;18636,02249
3211;18425,02249
3212;18682,02249
3213;18429,02249
3214;18683,02249
3215;18951,02249
3216;18700,02249
3217;18951,02249
3218;18711,02249
3219;19006,02249
3220;18674,02249
3221;18906,02249
3222;18652,02249
3223;18396,02249
3224;18598,02249
3225;18849,02249
3226;18496,02249
3227;18742,02249
3228;18986,02249
3229;18688,02249
3230;18901,02249
3231;19168,02249
3232;18866,02249
3233;19107,02249
3234;18897,02249
3235;18666,02249
3236;18428,02249
3237;18220,02249
3238;18015,02249
3239;18264,02249
3240;17914,02249
3241;18162,02249
3242;18367,02249
3243;18039,02249
3244;18272,02249
3245;18532,02249
3246;18772,02249
3247;18553,02249
3248;18294,02249
3249;17980,02249
3250;18253,02249
3251;18503,02249
3252;18775,02249
3253;18565,02249
3254;18829,02249
3255;19078,02249
3256;18721,02249
3257;18349,02249
3258;18128,02249
3259;17893,02249
3260;17673,02249
3261;17873,02249
3262;17588,02249
3263;17371,02249
3264;17664,02249
3265;17882,02249
3266;18121,02249
3267;18389,02249
3268;18609,02249
3269;18223,02249
3270;17947,02249
3271;18239,02249
3272;17939,02249
3273;17712,02249
3274;17418,02249
3275;17713,02249
3276;17330,02249
3277;17046,02249
3278;17340,02249
3279;17028,02249
3280;16642,02249
3281;16283,02249
3282;16562,02249
3283;16769,02249
3284;17007,02249
3285;16763,02249
3286;16970,02249
3287;16632,02249
3288;16247,02249
3289;16502,02249
3290;16283,02249
3291;16521,02249
3292;16318,02249
3293;16520,02249
3294;16774,02249
3295;17060,02249
3296;17353,02249
3297;17132,02249
3298;16911,02249
3299;16599,02249
3300;16803,02249
3301;16415,02249
3302;19351,22699
3303;19108,22699
3304;19388,22699
3305;18996,22699
3306;18618,22699
3307;18339,22699
3308;17976,22699
3309;18241,22699
3310;18494,22699
3311;18242,22699
3312;18462,22699
3313;18126,22699
3314;18329,22699
3315;18538,22699
3316;18746,22699
3317;18971,22699
3318;19251,22699
3319;19533,22699
3320;19800,22699
3321;19580,22699
3322;19214,22699
3323;19500,22699
3324;19704,22699
3325;19941,22699
3326;20199,22699
3327;20440,22699
3328;20645,22699
3329;20403,22699
3330;20668,22699
3331;20942,22699
3332;20716,22699
3333;20476,22699
3334;20275,22699
3335;20512,22699
3336;20782,22699
3337;21004,22699
3338;20791,22699
3339;21067,22699
3340;21327,22699
3341;21009,22699
3342;20782,22699
3343;20991,22699
3344;20754,22699
3345;20411,22699
3346;20061,22699
3347;20262,22699
3348;19962,22699
3349;20181,22699
3350;20417,22699
3351;20683,22699
3352;20372,22699
3353;20658,22699
3354;20902,22699
3355;20541,22699
3356;20224,22699
3357;20461,22699
3358;20760,22699
3359;20975,22699
3360;21192,22699
3361;21402,22699
3362;21691,22699
3363;21900,22699
3364;22196,22699
3365;21840,22699
3366;21492,22699
3367;21241,22699
3368;20972,22699
3369;20662,22699
3370;20926,22699
3371;20529,22699
3372;20215,22699
3373;20501,22699
3374;20208,22699
3375;19988,22699
3376;20253,22699
3377;20490,22699
3378;20737,22699
3379;20433,22699
3380;20675,22699
3381;20348,22699
3382;20079,22699
3383;20316,22699
3384;20052,22699
3385;19794,22699
3386;20002,22699
3387;20298,22699
3388;20576,22699
3389;20365,22699
3390;20157,22699
3391;20396,22699
3392;20598,22699
3393;20858,22699
3394;20493,22699
3395;20748,22699
3396;20420,22699
3397;20638,22699
3398;20923,22699
3399;21193,22699
3400;20949,22699
3401;20580,22699
3402;20364,22699
3403;20009,22699
3404;19687,22699
3405;19967,22699
3406;19572,22699
3407;19252,22699
3408;19512,22699
3409;19256,22699
3410;18868,22699
3411;18556,22699
3412;18834,22699
3413;19052,22699
3414;18780,22699
3415;18415,22699
3416;18148,22699
3417;17933,22699
3418;18140,22699
3419;17839,22699
3420;18052,22699
3421;17742,22699
3422;17371,22699
3423;17104,22699
3424;16844,22699
3425;17048,22699
3426;17287,22699
3427;17072,22699
3428;16688,22699
3429;16421,22699
3430;16202,22699
3431;16476,22699
3432;19325,07239
3433;19534,07239
3434;19748,07239
3435;19464,07239
3436;19157,07239
3437;19386,07239
3438;19055,07239
3439;18695,07239
3440;18959,07239
3441;19246,07239
3442;19473,07239
3443;19129,07239
3444;18738,07239
3445;18412,07239
3446;18705,07239
3447;18375,07239
3448;18650,07239
3449;18397,07239
3450;18191,07239
3451;17936,07239
3452;17684,07239
3453;17911,07239
3454;18209,07239
3455;18444,07239
3456;18168,07239
3457;18413,07239
3458;18069,07239
3459;17864,07239
3460;18161,07239
3461;17765,07239
3462;17484,07239
3463;17723,07239
3464;17347,07239
3465;17616,07239
3466;17385,07239
3467;17647,07239
3468;17350,07239
3469;17591,07239
3470;17864,07239
3471;18071,07239
3472;17729,07239
3473;17427,07239
3474;17038,07239
3475;16676,07239
3476;16899,07239
3477;16661,07239
3478;16380,07239
3479;19212,08687
3480;19443,08687
3481;19049,08687
3482;18661,08687
3483;18894,08687
3484;19099,08687
3485;18730,08687
3486;18399,08687
3487;18177,08687
3488;17785,08687
3489;18021,08687
3490;17819,08687
3491;17584,08687
3492;17877,08687
3493;17644,08687
3494;17889,08687
3495;18173,08687
3496;17821,08687
3497;18045,08687
3498;18334,08687
3499;18572,08687
3500;18851,08687
3501;19070,08687
3502;19316,08687
3503;19518,08687
3504;19748,08687
3505;19541,08687
3506;19824,08687
3507;20096,08687
3508;19702,08687
3509;19443,08687
3510;19721,08687
3511;19950,08687
3512;19677,08687
3513;19912,08687
3514;20134,08687
3515;20354,08687
3516;20099,08687
3517;20346,08687
3518;19957,08687
3519;19737,08687
3520;19340,08687
3521;19054,08687
3522;18737,08687
3523;18448,08687
3524;18057,08687
3525;17734,08687
3526;17427,08687
3527;17033,08687
3528;16737,08687
3529;16974,08687
3530;17209,08687
3531;16902,08687
3532;17189,08687
3533;17436,08687
3534;17214,08687
3535;16971,08687
3536;17201,08687
3537;16813,08687
3538;16580,08687
3539;16864,08687
3540;16642,08687
3541;16438,08687
3542;19269,70424
3543;19528,70424
3544;19790,70424
3545;19438,70424
3546;19226,70424
3547;18850,70424
3548;19136,70424
3549;19384,70424
3550;19645,70424
3551;19432,70424
3552;19061,70424
3553;18824,70424
3554;18521,70424
3555;18724,70424
3556;19016,70424
3557;18659,70424
3558;18455,70424
3559;18079,70424
3560;17816,70424
3561;18076,70424
3562;18347,70424
3563;18054,70424
3564;17818,70424
3565;18069,70424
3566;18313,70424
3567;17982,70424
3568;18192,70424
3569;18421,70424
3570;18674,70424
3571;18414,70424
3572;18167,70424
3573;17916,70424
3574;18157,70424
3575;18449,70424
3576;18096,70424
3577;17824,70424
3578;18085,70424
3579;17733,70424
3580;17994,70424
3581;17738,70424
3582;17945,70424
3583;18156,70424
3584;18400,70424
3585;18606,70424
3586;18389,70424
3587;18064,70424
3588;17795,70424
3589;18055,70424
