Time;Value
3177;17005,0187444835
3178;17237,0187444835
3179;17533,0187444835
3180;17794,0187444835
3181;17444,0187444835
3182;17690,0187444835
3183;17936,0187444835
3184;17696,0187444835
3185;17407,0187444835
3186;17084,0187444835
3187;17331,0187444835
3188;17043,0187444835
3189;17313,0187444835
3190;17002,0187444835
3191;16607,0187444835
3192;16870,0187444835
3193;17088,0187444835
3194;16832,0187444835
3195;16465,0187444835
3196;16239,0187444835
3197;19188,0224933801
3198;19427,0224933801
3199;19149,0224933801
3200;19436,0224933801
3201;19641,0224933801
3202;19312,0224933801
3203;19092,0224933801
3204;18733,0224933801
3205;18502,0224933801
3206;18714,0224933801
3207;18922,0224933801
3208;18643,0224933801
3209;18391,0224933801
3210;18636,0224933801
3211;18425,0224933801
3212;18682,0224933801
3213;18429,0224933801
3214;18683,0224933801
3215;18951,0224933801
3216;18700,0224933801
3217;18951,0224933801
3218;18711,0224933801
3219;19006,0224933801
3220;18674,0224933801
3221;18906,0224933801
3222;18652,0224933801
3223;18396,0224933801
3224;18598,0224933801
3225;18849,0224933801
3226;18496,0224933801
3227;18742,0224933801
3228;18986,0224933801
3229;18688,0224933801
3230;18901,0224933801
3231;19168,0224933801
3232;18866,0224933801
3233;19107,0224933801
3234;18897,0224933801
3235;18666,0224933801
3236;18428,0224933801
3237;18220,0224933801
3238;18015,0224933801
3239;18264,0224933801
3240;17914,0224933801
3241;18162,0224933801
3242;18367,0224933801
3243;18039,0224933801
3244;18272,0224933801
3245;18532,0224933801
3246;18772,0224933801
3247;18553,0224933801
3248;18294,0224933801
3249;17980,0224933801
3250;18253,0224933801
3251;18503,0224933801
3252;18775,0224933801
3253;18565,0224933801
3254;18829,0224933801
3255;19078,0224933801
3256;18721,0224933801
3257;18349,0224933801
3258;18128,0224933801
3259;17893,0224933801
3260;17673,0224933801
3261;17873,0224933801
3262;17588,0224933801
3263;17371,0224933801
3264;17664,0224933801
3265;17882,0224933801
3266;18121,0224933801
3267;18389,0224933801
3268;18609,0224933801
3269;18223,0224933801
3270;17947,0224933801
3271;18239,0224933801
3272;17939,0224933801
3273;17712,0224933801
3274;17418,0224933801
3275;17713,0224933801
3276;17330,0224933801
3277;17046,0224933801
3278;17340,0224933801
3279;17028,0224933801
3280;16642,0224933801
3281;16283,0224933801
3282;16562,0224933801
3283;16769,0224933801
3284;17007,0224933801
3285;16763,0224933801
3286;16970,0224933801
3287;16632,0224933801
3288;16247,0224933801
3289;16502,0224933801
3290;16283,0224933801
3291;16521,0224933801
3292;16318,0224933801
3293;16520,0224933801
3294;16774,0224933801
3295;17060,0224933801
3296;17353,0224933801
3297;17132,0224933801
3298;16911,0224933801
3299;16599,0224933801
3300;16803,0224933801
3301;16415,0224933801
3302;19351,2269920562
3303;19108,2269920562
3304;19388,2269920562
3305;18996,2269920562
3306;18618,2269920562
3307;18339,2269920562
3308;17976,2269920562
3309;18241,2269920562
3310;18494,2269920562
3311;18242,2269920562
3312;18462,2269920562
3313;18126,2269920562
3314;18329,2269920562
3315;18538,2269920562
3316;18746,2269920562
3317;18971,2269920562
3318;19251,2269920562
3319;19533,2269920562
3320;19800,2269920562
3321;19580,2269920562
3322;19214,2269920562
3323;19500,2269920562
3324;19704,2269920562
3325;19941,2269920562
3326;20199,2269920562
3327;20440,2269920562
3328;20645,2269920562
3329;20403,2269920562
3330;20668,2269920562
3331;20942,2269920562
3332;20716,2269920562
3333;20476,2269920562
3334;20275,2269920562
3335;20512,2269920562
3336;20782,2269920562
3337;21004,2269920562
3338;20791,2269920562
3339;21067,2269920562
3340;21327,2269920562
3341;21009,2269920562
3342;20782,2269920562
3343;20991,2269920562
3344;20754,2269920562
3345;20411,2269920562
3346;20061,2269920562
3347;20262,2269920562
3348;19962,2269920562
3349;20181,2269920562
3350;20417,2269920562
3351;20683,2269920562
3352;20372,2269920562
3353;20658,2269920562
3354;20902,2269920562
3355;20541,2269920562
3356;20224,2269920562
3357;20461,2269920562
3358;20760,2269920562
3359;20975,2269920562
3360;21192,2269920562
3361;21402,2269920562
3362;21691,2269920562
3363;21900,2269920562
3364;22196,2269920562
3365;21840,2269920562
3366;21492,2269920562
3367;21241,2269920562
3368;20972,2269920562
3369;20662,2269920562
3370;20926,2269920562
3371;20529,2269920562
3372;20215,2269920562
3373;20501,2269920562
3374;20208,2269920562
3375;19988,2269920562
3376;20253,2269920562
3377;20490,2269920562
3378;20737,2269920562
3379;20433,2269920562
3380;20675,2269920562
3381;20348,2269920562
3382;20079,2269920562
3383;20316,2269920562
3384;20052,2269920562
3385;19794,2269920562
3386;20002,2269920562
3387;20298,2269920562
3388;20576,2269920562
3389;20365,2269920562
3390;20157,2269920562
3391;20396,2269920562
3392;20598,2269920562
3393;20858,2269920562
3394;20493,2269920562
3395;20748,2269920562
3396;20420,2269920562
3397;20638,2269920562
3398;20923,2269920562
3399;21193,2269920562
3400;20949,2269920562
3401;20580,2269920562
3402;20364,2269920562
3403;20009,2269920562
3404;19687,2269920562
3405;19967,2269920562
3406;19572,2269920562
3407;19252,2269920562
3408;19512,2269920562
3409;19256,2269920562
3410;18868,2269920562
3411;18556,2269920562
3412;18834,2269920562
3413;19052,2269920562
3414;18780,2269920562
3415;18415,2269920562
3416;18148,2269920562
3417;17933,2269920562
3418;18140,2269920562
3419;17839,2269920562
3420;18052,2269920562
3421;17742,2269920562
3422;17371,2269920562
3423;17104,2269920562
3424;16844,2269920562
3425;17048,2269920562
3426;17287,2269920562
3427;17072,2269920562
3428;16688,2269920562
3429;16421,2269920562
3430;16202,2269920562
3431;16476,2269920562
3432;19325,0723904674
3433;19534,0723904674
3434;19748,0723904674
3435;19464,0723904674
3436;19157,0723904674
3437;19386,0723904674
3438;19055,0723904674
3439;18695,0723904674
3440;18959,0723904674
3441;19246,0723904674
3442;19473,0723904674
3443;19129,0723904674
3444;18738,0723904674
3445;18412,0723904674
3446;18705,0723904674
3447;18375,0723904674
3448;18650,0723904674
3449;18397,0723904674
3450;18191,0723904674
3451;17936,0723904674
3452;17684,0723904674
3453;17911,0723904674
3454;18209,0723904674
3455;18444,0723904674
3456;18168,0723904674
3457;18413,0723904674
3458;18069,0723904674
3459;17864,0723904674
3460;18161,0723904674
3461;17765,0723904674
3462;17484,0723904674
3463;17723,0723904674
3464;17347,0723904674
3465;17616,0723904674
3466;17385,0723904674
3467;17647,0723904674
3468;17350,0723904674
3469;17591,0723904674
3470;17864,0723904674
3471;18071,0723904674
3472;17729,0723904674
3473;17427,0723904674
3474;17038,0723904674
3475;16676,0723904674
3476;16899,0723904674
3477;16661,0723904674
3478;16380,0723904674
3479;19212,0868685609
3480;19443,0868685609
3481;19049,0868685609
3482;18661,0868685609
3483;18894,0868685609
3484;19099,0868685609
3485;18730,0868685609
3486;18399,0868685609
3487;18177,0868685609
3488;17785,0868685609
3489;18021,0868685609
3490;17819,0868685609
3491;17584,0868685609
3492;17877,0868685609
3493;17644,0868685609
3494;17889,0868685609
3495;18173,0868685609
3496;17821,0868685609
3497;18045,0868685609
3498;18334,0868685609
3499;18572,0868685609
3500;18851,0868685609
3501;19070,0868685609
3502;19316,0868685609
3503;19518,0868685609
3504;19748,0868685609
3505;19541,0868685609
3506;19824,0868685609
3507;20096,0868685609
3508;19702,0868685609
3509;19443,0868685609
3510;19721,0868685609
3511;19950,0868685609
3512;19677,0868685609
3513;19912,0868685609
3514;20134,0868685609
3515;20354,0868685609
3516;20099,0868685609
3517;20346,0868685609
3518;19957,0868685609
3519;19737,0868685609
3520;19340,0868685609
3521;19054,0868685609
3522;18737,0868685609
3523;18448,0868685609
3524;18057,0868685609
3525;17734,0868685609
3526;17427,0868685609
3527;17033,0868685609
3528;16737,0868685609
3529;16974,0868685609
3530;17209,0868685609
3531;16902,0868685609
3532;17189,0868685609
3533;17436,0868685609
3534;17214,0868685609
3535;16971,0868685609
3536;17201,0868685609
3537;16813,0868685609
3538;16580,0868685609
3539;16864,0868685609
3540;16642,0868685609
3541;16438,0868685609
3542;19269,7042422731
3543;19528,7042422731
3544;19790,7042422731
3545;19438,7042422731
3546;19226,7042422731
3547;18850,7042422731
3548;19136,7042422731
3549;19384,7042422731
3550;19645,7042422731
3551;19432,7042422731
3552;19061,7042422731
3553;18824,7042422731
3554;18521,7042422731
3555;18724,7042422731
3556;19016,7042422731
3557;18659,7042422731
3558;18455,7042422731
3559;18079,7042422731
3560;17816,7042422731
3561;18076,7042422731
3562;18347,7042422731
3563;18054,7042422731
3564;17818,7042422731
3565;18069,7042422731
3566;18313,7042422731
3567;17982,7042422731
3568;18192,7042422731
3569;18421,7042422731
3570;18674,7042422731
3571;18414,7042422731
3572;18167,7042422731
3573;17916,7042422731
3574;18157,7042422731
3575;18449,7042422731
3576;18096,7042422731
3577;17824,7042422731
3578;18085,7042422731
3579;17733,7042422731
3580;17994,7042422731
3581;17738,7042422731
3582;17945,7042422731
3583;18156,7042422731
3584;18400,7042422731
3585;18606,7042422731
3586;18389,7042422731
3587;18064,7042422731
3588;17795,7042422731
3589;18055,7042422731
3590;18332,7042422731
3591;18601,7042422731
3592;18387,7042422731
3593;18037,7042422731
3594;17677,7042422731
3595;17905,7042422731
3596;18183,7042422731
3597;17943,7042422731
3598;17576,7042422731
3599;17872,7042422731
3600;18081,7042422731
3601;18332,7042422731
3602;18595,7042422731
3603;18316,7042422731
3604;18585,7042422731
3605;18263,7042422731
3606;17940,7042422731
3607;17731,7042422731
3608;17452,7042422731
3609;17696,7042422731
3610;17345,7042422731
3611;17640,7042422731
3612;17900,7042422731
3613;17562,7042422731
3614;17848,7042422731
3615;17578,7042422731
3616;17838,7042422731
3617;18079,7042422731
3618;17681,7042422731
3619;17312,7042422731
3620;17574,7042422731
3621;17290,7042422731
3622;17497,7042422731
3623;17244,7042422731
3624;17486,7042422731
3625;17277,7042422731
3626;17011,7042422731
3627;17307,7042422731
3628;16998,7042422731
3629;17289,7042422731
3630;16939,7042422731
3631;17223,7042422731
3632;17504,7042422731
3633;17216,7042422731
3634;17499,7042422731
3635;17710,7042422731
3636;17319,7042422731
3637;17561,7042422731
3638;17817,7042422731
3639;17483,7042422731
3640;17100,7042422731
3641;16863,7042422731
3642;17076,7042422731
3643;16830,7042422731
3644;17121,7042422731
3645;16777,7042422731
3646;16527,7042422731
3647;16154,7042422731
3648;16374,7042422731
3649;16656,7042422731
3650;16296,7042422731
3651;16565,7042422731
3652;16863,7042422731
3653;17070,7042422731
3654;17318,7042422731
3655;17012,7042422731
3656;16795,7042422731
3657;17047,7042422731
3658;17307,7042422731
3659;17033,7042422731
3660;16670,7042422731
3661;16951,7042422731
3662;17156,7042422731
3663;17453,7042422731
3664;17748,7042422731
3665;17998,7042422731
3666;18246,7042422731
3667;18502,7042422731
3668;18208,7042422731
3669;18486,7042422731
3670;18239,7042422731
3671;18460,7042422731
3672;18737,7042422731
3673;18509,7042422731
3674;18795,7042422731
3675;18548,7042422731
3676;18240,7042422731
3677;17998,7042422731
3678;17655,7042422731
3679;17335,7042422731
3680;16965,7042422731
3681;17219,7042422731
3682;17494,7042422731
3683;17768,7042422731
3684;17369,7042422731
3685;17146,7042422731
3686;16889,7042422731
3687;16639,7042422731
3688;16333,7042422731
3689;19181,6450907277
3690;19454,6450907277
3691;19116,6450907277
3692;19350,6450907277
3693;19128,6450907277
3694;18843,6450907277
3695;19110,6450907277
3696;18724,6450907277
3697;18970,6450907277
3698;19187,6450907277
3699;18806,6450907277
3700;19080,6450907277
3701;19350,6450907277
3702;19566,6450907277
3703;19198,6450907277
3704;18983,6450907277
3705;18678,6450907277
3706;18919,6450907277
3707;18647,6450907277
3708;18929,6450907277
3709;19184,6450907277
3710;18831,6450907277
3711;19033,6450907277
3712;18740,6450907277
3713;18953,6450907277
3714;19213,6450907277
3715;19504,6450907277
3716;19256,6450907277
3717;19537,6450907277
3718;19223,6450907277
3719;19474,6450907277
3720;19168,6450907277
3721;19375,6450907277
3722;18980,6450907277
3723;18604,6450907277
3724;18836,6450907277
3725;19125,6450907277
3726;18773,6450907277
3727;18986,6450907277
3728;18651,6450907277
3729;18400,6450907277
3730;18192,6450907277
3731;17817,6450907277
3732;18037,6450907277
3733;17773,6450907277
3734;17996,6450907277
3735;17796,6450907277
3736;18031,6450907277
3737;17661,6450907277
3738;17359,6450907277
3739;17610,6450907277
3740;17225,6450907277
3741;16970,6450907277
3742;17234,6450907277
3743;17479,6450907277
3744;17750,6450907277
3745;17986,6450907277
3746;17645,6450907277
3747;17419,6450907277
3748;17069,6450907277
3749;17279,6450907277
3750;17557,6450907277
3751;17225,6450907277
3752;16849,6450907277
3753;16459,6450907277
3754;19350,7741088732
3755;19021,7741088732
3756;19290,7741088732
3757;19532,7741088732
3758;19828,7741088732
3759;19448,7741088732
3760;19733,7741088732
3761;20017,7741088732
3762;20312,7741088732
3763;20527,7741088732
3764;20278,7741088732
3765;20515,7741088732
3766;20776,7741088732
3767;21033,7741088732
3768;21290,7741088732
3769;20925,7741088732
3770;21190,7741088732
3771;20982,7741088732
3772;21182,7741088732
3773;20848,7741088732
3774;21122,7741088732
3775;20856,7741088732
3776;21118,7741088732
3777;21398,7741088732
3778;21105,7741088732
3779;20896,7741088732
3780;20522,7741088732
3781;20735,7741088732
3782;20410,7741088732
3783;20644,7741088732
3784;20875,7741088732
3785;21098,7741088732
3786;21331,7741088732
3787;20945,7741088732
3788;21201,7741088732
3789;20885,7741088732
3790;21181,7741088732
3791;20894,7741088732
3792;21116,7741088732
3793;21351,7741088732
3794;21143,7741088732
3795;20915,7741088732
3796;20670,7741088732
3797;20943,7741088732
3798;21236,7741088732
3799;21445,7741088732
3800;21234,7741088732
3801;21483,7741088732
3802;21692,7741088732
3803;21917,7741088732
3804;21601,7741088732
3805;21278,7741088732
3806;20978,7741088732
3807;20721,7741088732
3808;20954,7741088732
3809;20576,7741088732
3810;20807,7741088732
3811;20447,7741088732
3812;20713,7741088732
3813;20959,7741088732
3814;21214,7741088732
3815;20845,7741088732
3816;21048,7741088732
3817;20749,7741088732
3818;20378,7741088732
3819;20013,7741088732
3820;20266,7741088732
3821;19963,7741088732
3822;19607,7741088732
3823;19906,7741088732
3824;20135,7741088732
3825;19824,7741088732
3826;20027,7741088732
3827;19824,7741088732
3828;20026,7741088732
3829;20253,7741088732
3830;20017,7741088732
3831;19662,7741088732
3832;19879,7741088732
3833;20108,7741088732
3834;19709,7741088732
3835;19375,7741088732
3836;19613,7741088732
3837;19352,7741088732
3838;19006,7741088732
3839;19220,7741088732
3840;19494,7741088732
3841;19740,7741088732
3842;19444,7741088732
3843;19125,7741088732
3844;19348,7741088732
3845;19559,7741088732
3846;19315,7741088732
3847;19036,7741088732
3848;18788,7741088732
3849;19071,7741088732
3850;19321,7741088732
3851;19594,7741088732
3852;19287,7741088732
3853;19521,7741088732
3854;19815,7741088732
3855;20022,7741088732
3856;19737,7741088732
3857;19414,7741088732
3858;19207,7741088732
3859;18996,7741088732
3860;18720,7741088732
3861;18921,7741088732
3862;18714,7741088732
3863;18392,7741088732
3864;18683,7741088732
3865;18474,7741088732
3866;18768,7741088732
3867;18497,7741088732
3868;18796,7741088732
3869;18435,7741088732
3870;18712,7741088732
3871;18996,7741088732
3872;19257,7741088732
3873;19542,7741088732
3874;19827,7741088732
3875;20126,7741088732
3876;20417,7741088732
3877;20659,7741088732
3878;20931,7741088732
3879;20710,7741088732
3880;20489,7741088732
3881;20127,7741088732
3882;20394,7741088732
3883;20137,7741088732
3884;19927,7741088732
3885;20172,7741088732
3886;20433,7741088732
3887;20176,7741088732
3888;20443,7741088732
3889;20711,7741088732
3890;20406,7741088732
3891;20612,7741088732
3892;20840,7741088732
3893;20473,7741088732
3894;20090,7741088732
3895;19836,7741088732
3896;20056,7741088732
3897;20321,7741088732
3898;20110,7741088732
3899;19743,7741088732
3900;19427,7741088732
3901;19703,7741088732
3902;19405,7741088732
3903;19166,7741088732
3904;19415,7741088732
3905;19647,7741088732
3906;19299,7741088732
3907;19561,7741088732
3908;19287,7741088732
3909;19525,7741088732
3910;19229,7741088732
3911;18995,7741088732
3912;19229,7741088732
3913;19480,7741088732
3914;19743,7741088732
3915;19987,7741088732
3916;19653,7741088732
3917;19337,7741088732
3918;19540,7741088732
3919;19787,7741088732
3920;19580,7741088732
3921;19246,7741088732
3922;19038,7741088732
3923;18673,7741088732
3924;18468,7741088732
3925;18075,7741088732
3926;17718,7741088732
3927;17355,7741088732
3928;17036,7741088732
3929;16659,7741088732
3930;16934,7741088732
3931;16536,7741088732
3932;16782,7741088732
3933;17035,7741088732
3934;16764,7741088732
3935;16991,7741088732
3936;17228,7741088732
3937;16948,7741088732
3938;16658,7741088732
3939;16330,7741088732
3940;19343,7289306479
3941;18957,7289306479
3942;18562,7289306479
3943;18221,7289306479
3944;17908,7289306479
3945;17677,7289306479
3946;17971,7289306479
3947;18196,7289306479
3948;18417,7289306479
3949;18110,7289306479
3950;17806,7289306479
3951;17424,7289306479
3952;17210,7289306479
3953;16843,7289306479
3954;16444,7289306479
3955;16644,7289306479
3956;16359,7289306479
3957;16614,7289306479
3958;16844,7289306479
3959;17101,7289306479
3960;16878,7289306479
3961;16521,7289306479
3962;16179,7289306479
3963;19031,6747167774
3964;19242,6747167774
3965;19447,6747167774
3966;19122,6747167774
3967;18770,6747167774
3968;19003,6747167774
3969;19225,6747167774
3970;19465,6747167774
3971;19210,6747167774
3972;18988,6747167774
3973;19241,6747167774
3974;18979,6747167774
3975;19229,6747167774
3976;19484,6747167774
3977;19265,6747167774
3978;18929,6747167774
3979;19173,6747167774
3980;19454,6747167774
3981;19194,6747167774
3982;18896,6747167774
3983;19176,6747167774
3984;18808,6747167774
3985;19025,6747167774
3986;19273,6747167774
3987;18908,6747167774
3988;19206,6747167774
3989;19418,6747167774
3990;19695,6747167774
3991;19456,6747167774
3992;19238,6747167774
3993;19515,6747167774
3994;19250,6747167774
3995;19540,6747167774
3996;19772,6747167774
3997;19425,6747167774
3998;19028,6747167774
3999;19280,6747167774
4000;18896,6747167774
4001;19145,6747167774
4002;18832,6747167774
4003;19035,6747167774
4004;19283,6747167774
4005;19028,6747167774
4006;19283,6747167774
4007;18888,6747167774
4008;19100,6747167774
4009;19330,6747167774
4010;19620,6747167774
4011;19286,6747167774
4012;19074,6747167774
4013;19293,6747167774
4014;19039,6747167774
4015;19322,6747167774
4016;19074,6747167774
4017;19280,6747167774
4018;18925,6747167774
4019;19204,6747167774
4020;18904,6747167774
4021;18539,6747167774
4022;18295,6747167774
4023;18504,6747167774
4024;18752,6747167774
4025;18362,6747167774
4026;18048,6747167774
4027;18300,6747167774
4028;17929,6747167774
4029;17673,6747167774
4030;17318,6747167774
4031;17066,6747167774
4032;17309,6747167774
4033;16975,6747167774
4034;17215,6747167774
4035;17492,6747167774
4036;17264,6747167774
4037;16974,6747167774
4038;17239,6747167774
4039;17450,6747167774
4040;17165,6747167774
4041;16858,6747167774
4042;16499,6747167774
4043;16752,6747167774
4044;16968,6747167774
4045;17206,6747167774
4046;17462,6747167774
4047;17696,6747167774
4048;17301,6747167774
4049;16976,6747167774
4050;16713,6747167774
4051;16420,6747167774
4052;16661,6747167774
4053;16951,6747167774
4054;16728,6747167774
4055;17005,6747167774
4056;16799,6747167774
4057;16477,6747167774
4058;16181,6747167774
4059;18953,6096601329
4060;19216,6096601329
4061;18876,6096601329
4062;19110,6096601329
4063;18770,6096601329
4064;18401,6096601329
4065;18669,6096601329
4066;18967,6096601329
4067;18617,6096601329
4068;18244,6096601329
4069;18510,6096601329
4070;18135,6096601329
4071;17825,6096601329
4072;17455,6096601329
4073;17137,6096601329
4074;16909,6096601329
4075;17109,6096601329
4076;17324,6096601329
4077;17565,6096601329
4078;17259,6096601329
4079;17500,6096601329
4080;17105,6096601329
4081;17358,6096601329
4082;17124,6096601329
4083;16873,6096601329
4084;17118,6096601329
4085;16804,6096601329
4086;17055,6096601329
4087;17331,6096601329
4088;17042,6096601329
4089;16658,6096601329
4090;16347,6096601329
4091;19319,5315921595
4092;19615,5315921595
4093;19855,5315921595
4094;20120,5315921595
4095;19787,5315921595
4096;19514,5315921595
4097;19287,5315921595
4098;18964,5315921595
4099;18738,5315921595
4100;19026,5315921595
4101;19315,5315921595
4102;19547,5315921595
4103;19292,5315921595
4104;19047,5315921595
4105;19333,5315921595
4106;18979,5315921595
4107;18636,5315921595
4108;18864,5315921595
4109;19082,5315921595
4110;18722,5315921595
4111;18459,5315921595
4112;18110,5315921595
4113;17844,5315921595
4114;17508,5315921595
4115;17135,5315921595
4116;16883,5315921595
4117;16621,5315921595
4118;16865,5315921595
4119;17126,5315921595
4120;17387,5315921595
4121;17033,5315921595
4122;17289,5315921595
4123;17529,5315921595
4124;17195,5315921595
4125;17402,5315921595
4126;17159,5315921595
4127;17442,5315921595
4128;17672,5315921595
4129;17969,5315921595
4130;18266,5315921595
4131;17936,5315921595
4132;18141,5315921595
4133;18428,5315921595
4134;18048,5315921595
4135;18266,5315921595
4136;18562,5315921595
4137;18828,5315921595
4138;19076,5315921595
4139;19321,5315921595
4140;18923,5315921595
4141;18633,5315921595
4142;18367,5315921595
4143;18649,5315921595
4144;18360,5315921595
4145;18623,5315921595
4146;18876,5315921595
4147;19144,5315921595
4148;18862,5315921595
4149;19129,5315921595
4150;19395,5315921595
4151;19620,5315921595
4152;19851,5315921595
4153;19639,5315921595
4154;19858,5315921595
4155;19631,5315921595
4156;19872,5315921595
4157;20165,5315921595
4158;20435,5315921595
4159;20138,5315921595
4160;19739,5315921595
4161;19531,5315921595
4162;19302,5315921595
4163;19524,5315921595
4164;19158,5315921595
4165;18894,5315921595
4166;19186,5315921595
4167;19441,5315921595
4168;19057,5315921595
4169;19343,5315921595
4170;18989,5315921595
4171;18746,5315921595
4172;18436,5315921595
4173;18651,5315921595
4174;18926,5315921595
4175;19201,5315921595
4176;19447,5315921595
4177;19098,5315921595
4178;18724,5315921595
4179;18375,5315921595
4180;18583,5315921595
4181;18868,5315921595
4182;19145,5315921595
4183;19423,5315921595
4184;19644,5315921595
4185;19931,5315921595
4186;19609,5315921595
4187;19320,5315921595
4188;19544,5315921595
4189;19810,5315921595
4190;19520,5315921595
4191;19215,5315921595
4192;19459,5315921595
4193;19247,5315921595
4194;18854,5315921595
4195;18614,5315921595
4196;18895,5315921595
4197;18510,5315921595
4198;18737,5315921595
4199;18424,5315921595
4200;18637,5315921595
4201;18326,5315921595
4202;18528,5315921595
4203;18760,5315921595
4204;18960,5315921595
4205;19255,5315921595
4206;18979,5315921595
4207;19204,5315921595
4208;19429,5315921595
4209;19683,5315921595
4210;19374,5315921595
4211;19028,5315921595
4212;19293,5315921595
4213;19526,5315921595
4214;19218,5315921595
4215;18902,5315921595
4216;18676,5315921595
4217;18884,5315921595
4218;19173,5315921595
4219;19464,5315921595
4220;19669,5315921595
4221;19377,5315921595
4222;19098,5315921595
4223;18799,5315921595
4224;18418,5315921595
4225;18072,5315921595
4226;17735,5315921595
4227;17456,5315921595
4228;17728,5315921595
4229;17951,5315921595
4230;17697,5315921595
4231;17942,5315921595
4232;18171,5315921595
4233;18375,5315921595
4234;18619,5315921595
4235;18271,5315921595
4236;18570,5315921595
4237;18804,5315921595
4238;18433,5315921595
4239;18680,5315921595
4240;18929,5315921595
4241;18621,5315921595
4242;18277,5315921595
4243;18011,5315921595
4244;18243,5315921595
4245;17990,5315921595
4246;17711,5315921595
4247;17967,5315921595
4248;17644,5315921595
4249;17922,5315921595
4250;17527,5315921595
4251;17811,5315921595
4252;18066,5315921595
4253;17794,5315921595
4254;18076,5315921595
4255;18372,5315921595
4256;18128,5315921595
4257;18381,5315921595
4258;18115,5315921595
4259;17749,5315921595
4260;17428,5315921595
4261;17161,5315921595
4262;16764,5315921595
4263;16986,5315921595
4264;16759,5315921595
4265;16388,5315921595
4266;16674,5315921595
4267;16344,5315921595
4268;16564,5315921595
4269;16833,5315921595
4270;17119,5315921595
4271;16892,5315921595
4272;16631,5315921595
4273;16236,5315921595
4274;16471,5315921595
4275;19323,0379105914
4276;19107,0379105914
4277;19392,0379105914
4278;19641,0379105914
4279;19907,0379105914
4280;19529,0379105914
4281;19161,0379105914
4282;19367,0379105914
4283;19124,0379105914
4284;18735,0379105914
4285;18936,0379105914
4286;18635,0379105914
4287;18394,0379105914
4288;18005,0379105914
4289;18291,0379105914
4290;18547,0379105914
4291;18197,0379105914
4292;18428,0379105914
4293;18056,0379105914
4294;17825,0379105914
4295;18040,0379105914
4296;18263,0379105914
4297;18534,0379105914
4298;18784,0379105914
4299;18517,0379105914
4300;18123,0379105914
4301;18407,0379105914
4302;18144,0379105914
4303;17763,0379105914
4304;18013,0379105914
4305;18307,0379105914
4306;18587,0379105914
4307;18832,0379105914
4308;18533,0379105914
4309;18264,0379105914
4310;18479,0379105914
4311;18269,0379105914
4312;17926,0379105914
4313;17686,0379105914
4314;17936,0379105914
4315;18211,0379105914
4316;17892,0379105914
4317;18174,0379105914
4318;18431,0379105914
4319;18135,0379105914
4320;18388,0379105914
4321;18058,0379105914
4322;18339,0379105914
4323;18611,0379105914
4324;18365,0379105914
4325;18143,0379105914
4326;17918,0379105914
4327;18131,0379105914
4328;18402,0379105914
4329;18677,0379105914
4330;18897,0379105914
4331;18628,0379105914
4332;18911,0379105914
4333;18519,0379105914
4334;18311,0379105914
4335;18599,0379105914
4336;18287,0379105914
4337;18070,0379105914
4338;17788,0379105914
4339;17514,0379105914
4340;17162,0379105914
4341;17420,0379105914
4342;17123,0379105914
4343;16854,0379105914
4344;17097,0379105914
4345;17304,0379105914
4346;17556,0379105914
4347;17825,0379105914
4348;17494,0379105914
4349;17766,0379105914
4350;17439,0379105914
4351;17174,0379105914
4352;17410,0379105914
4353;17699,0379105914
4354;17962,0379105914
4355;18212,0379105914
4356;17955,0379105914
4357;18162,0379105914
4358;17863,0379105914
4359;17580,0379105914
4360;17792,0379105914
4361;17432,0379105914
4362;17117,0379105914
4363;17386,0379105914
4364;17660,0379105914
4365;17909,0379105914
4366;18186,0379105914
4367;17890,0379105914
4368;17588,0379105914
4369;17209,0379105914
4370;17448,0379105914
4371;17672,0379105914
4372;17390,0379105914
4373;17653,0379105914
4374;17910,0379105914
4375;17520,0379105914
4376;17753,0379105914
4377;17508,0379105914
4378;17776,0379105914
4379;17378,0379105914
4380;17138,0379105914
4381;17431,0379105914
4382;17680,0379105914
4383;17925,0379105914
4384;17695,0379105914
4385;17980,0379105914
4386;17743,0379105914
4387;17957,0379105914
4388;17591,0379105914
4389;17249,0379105914
4390;17482,0379105914
4391;17715,0379105914
4392;17378,0379105914
4393;17610,0379105914
4394;17889,0379105914
4395;18148,0379105914
4396;17945,0379105914
4397;18183,0379105914
4398;17840,0379105914
4399;17451,0379105914
4400;17691,0379105914
4401;17343,0379105914
4402;17589,0379105914
4403;17313,0379105914
4404;17516,0379105914
4405;17788,0379105914
4406;17492,0379105914
4407;17280,0379105914
4408;16949,0379105914
4409;17179,0379105914
4410;17430,0379105914
4411;17677,0379105914
4412;17437,0379105914
4413;17683,0379105914
4414;17926,0379105914
4415;18200,0379105914
4416;18440,0379105914
4417;18177,0379105914
4418;18382,0379105914
4419;18677,0379105914
4420;18370,0379105914
4421;18625,0379105914
4422;18385,0379105914
4423;18020,0379105914
4424;18263,0379105914
4425;18538,0379105914
4426;18149,0379105914
4427;17938,0379105914
4428;18227,0379105914
4429;18485,0379105914
4430;18685,0379105914
4431;18892,0379105914
4432;18689,0379105914
4433;18306,0379105914
4434;17915,0379105914
4435;17647,0379105914
4436;17336,0379105914
4437;17129,0379105914
4438;17359,0379105914
4439;17155,0379105914
4440;17426,0379105914
4441;17650,0379105914
4442;17254,0379105914
4443;17517,0379105914
4444;17300,0379105914
4445;17506,0379105914
4446;17802,0379105914
4447;17559,0379105914
4448;17832,0379105914
